review_decision,corrected_label,corrected_text,notes,entity_id,sentence_id,package_id,document_number,label,text,start,end,confidence,source_probes,quality_flags,row_quality_flags,left_context,right_context,sentence_text
,,,,ent_f4a8e8677c222bf2,35_2024_qh15.dieu_10.khoan_1.passage.s001,35_2024_QH15,35/2024/QH15,PLAN_OR_PROJECT,dự án đầu tư xây dựng đường bộ,51,81,1.0,entities_large_probe;entities_diverse_probe,,,Cấp kỹ thuật của đường bộ phải được xác định trong ,.,Cấp kỹ thuật của đường bộ phải được xác định trong dự án đầu tư xây dựng đường bộ.
,,,,ent_2bf029d574e63cd3,35_2024_qh15.dieu_10.khoan_2.passage.s001,35_2024_QH15,35/2024/QH15,TECHNICAL_REQUIREMENT,"quy chuẩn, tiêu chuẩn thiết kế của đường bộ",50,93,1.0,entities_large_probe,,,Cấp kỹ thuật của đường bộ được quy định trong các ,", bao gồm:","Cấp kỹ thuật của đường bộ được quy định trong các quy chuẩn, tiêu chuẩn thiết kế của đường bộ, bao gồm:"
,,,,ent_d6866d9d3de375df,35_2024_qh15.dieu_10.khoan_3.passage.s001,35_2024_QH15,35/2024/QH15,TECHNICAL_REQUIREMENT,quy chuẩn kỹ thuật quốc gia,90,117,1.0,entities_large_probe,,,"Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo ", do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền c,"Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố."
,,,,ent_e500e495859dbf48,35_2024_qh15.dieu_10.khoan_3.passage.s001,35_2024_QH15,35/2024/QH15,AUTHORITY,Bộ trưởng Bộ Giao thông vận tải,121,152,1.0,entities_large_probe,,,"ịnh tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do ", ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố.,"Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố."
,,,,ent_ee73d275496998ac,35_2024_qh15.dieu_10.khoan_3.passage.s001,35_2024_QH15,35/2024/QH15,TECHNICAL_REQUIREMENT,tiêu chuẩn kỹ thuật,165,184,1.0,entities_large_probe,,,thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và , do cấp có thẩm quyền công bố.,"Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố."
,,,,ent_4e8cd00b68c5bba0,36_2024_tt_byt.dieu_1.khoan_1.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,TECHNICAL_REQUIREMENT,tiêu chuẩn sức khỏe,25,44,0.9,entities_large_probe;entities_diverse_probe,,,Thông tư này quy định về ,", việc khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;","Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_8ba40c83feb7275a,36_2024_tt_byt.dieu_1.khoan_1.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,PROCEDURE,khám sức khỏe,51,64,0.9,entities_large_probe;entities_diverse_probe,,,"Thông tư này quy định về tiêu chuẩn sức khỏe, việc "," đối với người lái xe, người điều khiển xe máy chuyên dùng;","Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_76d42b18f4298300,36_2024_tt_byt.dieu_1.khoan_1.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,REGULATED_SUBJECT,người lái xe,73,85,0.9,entities_large_probe;entities_diverse_probe,,,"Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với ",", người điều khiển xe máy chuyên dùng;","Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_b2d359f03e8df925,36_2024_tt_byt.dieu_1.khoan_1.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,REGULATED_SUBJECT,người điều khiển xe máy chuyên dùng,87,122,0.9,entities_large_probe;entities_diverse_probe,,,"Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe, ",;,"Thông tư này quy định về tiêu chuẩn sức khỏe, việc khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_a1597f5a5b9fedf5,36_2024_tt_byt.dieu_10.khoan_2.diem_b.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,PROCEDURE,khám sức khỏe,17,30,0.9,entities_large_probe,,,Tổng hợp số liệu , với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý K,"Tổng hợp số liệu khám sức khỏe với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo định kỳ hằng năm."
,,,,ent_014ba591e95d66f6,36_2024_tt_byt.dieu_10.khoan_2.diem_b.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,REGULATED_SUBJECT,người hành nghề lái xe ô tô,35,62,0.9,entities_large_probe;entities_diverse_probe,,,Tổng hợp số liệu khám sức khỏe với ," thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo định kỳ hằn","Tổng hợp số liệu khám sức khỏe với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo định kỳ hằng năm."
,,,,ent_a99cd71fc6ac0526,36_2024_tt_byt.dieu_10.khoan_2.diem_b.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,AUTHORITY,"Bộ Y tế (Cục Quản lý Khám, chữa bệnh)",98,135,0.9,entities_large_probe;entities_diverse_probe,,, số liệu khám sức khỏe với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về , theo định kỳ hằng năm.,"Tổng hợp số liệu khám sức khỏe với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo định kỳ hằng năm."
,,,,ent_19d5d61fd3998f99,36_2024_tt_byt.dieu_10.khoan_2.diem_b.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,TIME_OR_DURATION,định kỳ hằng năm,141,157,0.9,entities_diverse_probe,,,"lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo ",.,"Tổng hợp số liệu khám sức khỏe với người hành nghề lái xe ô tô thuộc thẩm quyền quản lý và gửi về Bộ Y tế (Cục Quản lý Khám, chữa bệnh) theo định kỳ hằng năm."
,,,,ent_2ed7efd4d90cb8ec,36_2024_tt_byt.dieu_10.khoan_3.diem_a.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,PROCEDURE,khám sức khỏe,18,31,0.9,entities_large_probe,,,Báo cáo hoạt động ," đối với người lái xe, người điều khiển xe máy chuyên dùng;","Báo cáo hoạt động khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_b5ba4b0a9bea9009,36_2024_tt_byt.dieu_10.khoan_3.diem_a.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,REGULATED_SUBJECT,người lái xe,40,52,0.9,entities_large_probe;entities_diverse_probe,,,Báo cáo hoạt động khám sức khỏe đối với ,", người điều khiển xe máy chuyên dùng;","Báo cáo hoạt động khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_60b451fc8ffbabdb,36_2024_tt_byt.dieu_10.khoan_3.diem_a.passage.s001,36_2024_TTBYT,36/2024/TT-BYT,REGULATED_SUBJECT,người điều khiển xe máy chuyên dùng,54,89,0.9,entities_large_probe;entities_diverse_probe,,,"Báo cáo hoạt động khám sức khỏe đối với người lái xe, ",;,"Báo cáo hoạt động khám sức khỏe đối với người lái xe, người điều khiển xe máy chuyên dùng;"
,,,,ent_8aefd01abcb2ddf0,49_2024_tt_bgtvt.dieu_1.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,FACILITY_OR_INFRASTRUCTURE,Trung tâm sát hạch lái xe cơ giới đường bộ,62,104,0.9,entities_large_probe,,,Ban hành kèm theo Thông tư này Quy chuẩn kỹ thuật quốc gia về ,.,Ban hành kèm theo Thông tư này Quy chuẩn kỹ thuật quốc gia về Trung tâm sát hạch lái xe cơ giới đường bộ.
,,,,ent_6c37b5867fba676b,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,TECHNICAL_REQUIREMENT,cơ sở vật chất,47,61,0.9,entities_large_probe;entities_diverse_probe,,overlap_conflict,Quy chuẩn này quy định các yêu cầu kỹ thuật về ,", phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đâ","Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_77493ed1c0c5fc92,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,TECHNICAL_REQUIREMENT,phương tiện,63,74,0.9,entities_large_probe;entities_diverse_probe,,overlap_conflict,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, ", và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung l,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_9e52e59e0332a285,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,EQUIPMENT_OR_SYSTEM,trang thiết bị,78,92,0.9,entities_large_probe,overlap_conflict,overlap_conflict,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và ", đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạ,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_719e3a3c7f5bd47c,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,TECHNICAL_REQUIREMENT,trang thiết bị,78,92,0.9,entities_diverse_probe,overlap_conflict,overlap_conflict,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và ", đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạ,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_dc9251ff13917cd0,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,FACILITY_OR_INFRASTRUCTURE,trung tâm sát hạch,101,119,0.9,entities_large_probe,overlap_conflict,overlap_conflict,"ày quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với ", lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch).,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_2c6884a4b49dffc4,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_9.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,FACILITY_OR_INFRASTRUCTURE,trung tâm sát hạch lái xe cơ giới đường bộ,101,143,0.9,entities_diverse_probe,overlap_conflict,overlap_conflict,"ày quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với ", (sau đây gọi chung là trung tâm sát hạch).,"Quy chuẩn này quy định các yêu cầu kỹ thuật về cơ sở vật chất, phương tiện và trang thiết bị đối với trung tâm sát hạch lái xe cơ giới đường bộ (sau đây gọi chung là trung tâm sát hạch)."
,,,,ent_abd6d33ba7675796,158_2024_nd_cp.dieu_1.text_1.passage.s001,158_2024_NDCP,158/2024/ND-CP,DOCUMENT_OR_PERMIT,Giấy phép kinh doanh vận tải bằng xe ô tô,80,121,0.95,entities_large_probe,,,"Nghị định này quy định về kinh doanh, điều kiện kinh doanh và việc cấp, thu hồi ",", bằng xe bốn bánh có gắn động cơ;","Nghị định này quy định về kinh doanh, điều kiện kinh doanh và việc cấp, thu hồi Giấy phép kinh doanh vận tải bằng xe ô tô, bằng xe bốn bánh có gắn động cơ;"
,,,,ent_e88a00139241a257,158_2024_nd_cp.dieu_10.khoan_1.passage.s001,158_2024_NDCP,158/2024/ND-CP,DOCUMENT_OR_PERMIT,Giấy phép kinh doanh vận tải,29,57,0.9,entities_large_probe,,,Đơn vị kinh doanh vận tải có ,", trong đó có loại hình kinh doanh vận tải bằng xe bốn bánh có gắn động cơ thì được sử dụn","Đơn vị kinh doanh vận tải có Giấy phép kinh doanh vận tải, trong đó có loại hình kinh doanh vận tải bằng xe bốn bánh có gắn động cơ thì được sử dụng xe bốn bánh có gắn động cơ để kinh doanh vận tải hàng hóa."
,,,,ent_9d2d33c3ae31e700,158_2024_nd_cp.dieu_10.khoan_1.passage.s001,158_2024_NDCP,158/2024/ND-CP,VEHICLE_TYPE,xe bốn bánh có gắn động cơ,105,131,0.9,entities_large_probe,,,"nh vận tải có Giấy phép kinh doanh vận tải, trong đó có loại hình kinh doanh vận tải bằng ", thì được sử dụng xe bốn bánh có gắn động cơ để kinh doanh vận tải hàng hóa.,"Đơn vị kinh doanh vận tải có Giấy phép kinh doanh vận tải, trong đó có loại hình kinh doanh vận tải bằng xe bốn bánh có gắn động cơ thì được sử dụng xe bốn bánh có gắn động cơ để kinh doanh vận tải hàng hóa."
,,,,ent_0c178757425a005c,158_2024_nd_cp.dieu_10.khoan_1.passage.s001,158_2024_NDCP,158/2024/ND-CP,PROCEDURE,kinh doanh vận tải hàng hóa,179,206,0.8,entities_large_probe,,,nh vận tải bằng xe bốn bánh có gắn động cơ thì được sử dụng xe bốn bánh có gắn động cơ để ,.,"Đơn vị kinh doanh vận tải có Giấy phép kinh doanh vận tải, trong đó có loại hình kinh doanh vận tải bằng xe bốn bánh có gắn động cơ thì được sử dụng xe bốn bánh có gắn động cơ để kinh doanh vận tải hàng hóa."
,,,,ent_18dbe0bb5e69045e,158_2024_nd_cp.dieu_10.khoan_2.passage.s001,158_2024_NDCP,158/2024/ND-CP,VEHICLE_TYPE,xe bốn bánh có gắn động cơ,34,60,0.9,entities_large_probe,,,Đơn vị kinh doanh vận tải sử dụng , phải đáp ứng các điều kiện tham gia giao thông theo quy định tại điểm đ khoản 1 Điều 34 v,"Đơn vị kinh doanh vận tải sử dụng xe bốn bánh có gắn động cơ phải đáp ứng các điều kiện tham gia giao thông theo quy định tại điểm đ khoản 1 Điều 34 và khoản 1 Điều 48 của Luật Trật tự, an toàn giao thông đường bộ;"
